station,date,daily_entries
1 AV,2016-07-09,19896.0
1 AV,2016-07-10,15743.0
1 AV,2016-07-11,17393.0
1 AV,2016-07-12,21689.0
1 AV,2016-07-13,23164.0
1 AV,2016-07-14,22132.0
1 AV,2016-07-15,22678.0
1 AV,2016-07-16,20768.0
1 AV,2016-07-17,15459.0
1 AV,2016-07-18,15962.0
1 AV,2016-07-19,20973.0
1 AV,2016-07-20,22531.0
1 AV,2016-07-21,22880.0
1 AV,2016-07-22,23234.0
1 AV,2016-07-23,20064.0
1 AV,2016-07-24,15655.0
1 AV,2016-07-25,15840.0
1 AV,2016-07-26,19782.0
1 AV,2016-07-27,21949.0
1 AV,2016-07-28,22361.0
1 AV,2016-07-29,22259.0
1 AV,2016-07-30,19924.0
1 AV,2016-07-31,14011.0
1 AV,2016-08-01,15872.0
1 AV,2016-08-02,20332.0
1 AV,2016-08-03,21471.0
1 AV,2016-08-04,21708.0
1 AV,2016-08-05,21307.0
1 AV,2016-08-06,19029.0
1 AV,2016-08-07,13507.0
1 AV,2016-08-08,16096.0
1 AV,2016-08-09,20023.0
1 AV,2016-08-10,21120.0
1 AV,2016-08-11,21205.0
1 AV,2016-08-12,20871.0
1 AV,2016-08-13,17896.0
1 AV,2016-08-14,13337.0
1 AV,2016-08-15,14945.0
1 AV,2016-08-16,19079.0
1 AV,2016-08-17,20109.0
1 AV,2016-08-18,20214.0
1 AV,2016-08-19,20029.0
1 AV,2016-08-20,17954.0
1 AV,2016-08-21,13042.0
1 AV,2016-08-22,14400.0
1 AV,2016-08-23,19128.0
1 AV,2016-08-24,19948.0
1 AV,2016-08-25,20053.0
1 AV,2016-08-26,20146.0
1 AV,2016-08-27,19039.0
1 AV,2016-08-28,14095.0
1 AV,2016-08-29,16182.0
1 AV,2016-08-30,18755.0
1 AV,2016-08-31,19670.0
1 AV,2016-09-01,20378.0
1 AV,2016-09-02,20357.0
1 AV,2016-09-03,17644.0
1 AV,2016-09-04,13238.0
1 AV,2016-09-05,11520.0
1 AV,2016-09-06,15843.0
1 AV,2016-09-07,20454.0
1 AV,2016-09-08,23034.0
1 AV,2016-09-09,24069.0
1 AV,2016-09-10,21674.0
1 AV,2016-09-11,14765.0
1 AV,2016-09-12,18872.0
1 AV,2016-09-13,21986.0
1 AV,2016-09-14,23649.0
1 AV,2016-09-15,23987.0
1 AV,2016-09-16,24436.0
1 AV,2016-09-17,22184.0
1 AV,2016-09-18,15417.0
1 AV,2016-09-19,19586.0
1 AV,2016-09-20,22464.0
1 AV,2016-09-21,24154.0
1 AV,2016-09-22,24413.0
1 AV,2016-09-23,24724.0
1 AV,2016-09-24,19978.0
1 AV,2016-09-25,17508.0
1 AV,2016-09-26,18350.0
1 AV,2016-09-27,22872.0
1 AV,2016-09-28,23695.0
1 AV,2016-09-29,23783.0
1 AV,2016-09-30,25253.0
1 AV,2016-10-01,20573.0
1 AV,2016-10-02,16611.0
1 AV,2016-10-03,15963.0
1 AV,2016-10-04,19786.0
1 AV,2016-10-05,22780.0
1 AV,2016-10-06,15306.0
1 AV,2016-10-07,19036.0
1 AV,2016-10-08,21290.0
1 AV,2016-10-09,16092.0
1 AV,2016-10-10,15490.0
1 AV,2016-10-11,20651.0
1 AV,2016-10-12,20757.0
1 AV,2016-10-13,23041.0
1 AV,2016-10-14,24661.0
1 AV,2016-10-15,22272.0
1 AV,2016-10-16,17024.0
1 AV,2016-10-17,18254.0
1 AV,2016-10-18,22471.0
1 AV,2016-10-19,23845.0
1 AV,2016-10-20,22334.0
1 AV,2016-10-21,25185.0
1 AV,2016-10-22,22806.0
1 AV,2016-10-23,17195.0
1 AV,2016-10-24,18503.0
1 AV,2016-10-25,22608.0
1 AV,2016-10-26,24180.0
1 AV,2016-10-27,24843.0
1 AV,2016-10-28,24094.0
1 AV,2016-10-29,22241.0
1 AV,2016-10-30,19131.0
1 AV,2016-10-31,18589.0
1 AV,2016-11-01,22017.0
1 AV,2016-11-02,23256.0
1 AV,2016-11-03,24328.0
1 AV,2016-11-04,24780.0
1 AV,2016-11-05,22100.0
1 AV,2016-11-06,18070.0
1 AV,2016-11-07,17379.0
1 AV,2016-11-08,22054.0
1 AV,2016-11-09,21801.0
1 AV,2016-11-10,23650.0
1 AV,2016-11-11,23169.0
1 AV,2016-11-12,20418.0
1 AV,2016-11-13,17686.0
1 AV,2016-11-14,16960.0
1 AV,2016-11-15,24064.0
1 AV,2016-11-16,22903.0
1 AV,2016-11-17,23616.0
1 AV,2016-11-18,25558.0
1 AV,2016-11-19,22549.0
1 AV,2016-11-20,17675.0
1 AV,2016-11-21,17376.0
1 AV,2016-11-22,23094.0
1 AV,2016-11-23,23432.0
1 AV,2016-11-24,16905.0
1 AV,2016-11-25,9084.0
1 AV,2016-11-26,12943.0
1 AV,2016-11-27,12719.0
1 AV,2016-11-28,15775.0
1 AV,2016-11-29,22818.0
1 AV,2016-11-30,22803.0
1 AV,2016-12-01,23285.0
1 AV,2016-12-02,24521.0
1 AV,2016-12-03,22471.0
1 AV,2016-12-04,17960.0
1 AV,2016-12-05,17666.0
1 AV,2016-12-06,22590.0
1 AV,2016-12-07,23320.0
1 AV,2016-12-08,23951.0
1 AV,2016-12-09,25155.0
1 AV,2016-12-10,22809.0
1 AV,2016-12-11,19624.0
1 AV,2016-12-12,18054.0
1 AV,2016-12-13,22041.0
1 AV,2016-12-14,23332.0
1 AV,2016-12-15,24585.0
1 AV,2016-12-16,24351.0
1 AV,2016-12-17,21682.0
1 AV,2016-12-18,17099.0
1 AV,2016-12-19,18162.0
1 AV,2016-12-20,22384.0
1 AV,2016-12-21,22488.0
1 AV,2016-12-22,21156.0
1 AV,2016-12-23,21025.0
1 AV,2016-12-24,14373.0
1 AV,2016-12-25,7587.0
1 AV,2016-12-26,7077.0
1 AV,2016-12-27,11648.0
1 AV,2016-12-28,16536.0
1 AV,2016-12-29,17980.0
1 AV,2016-12-30,18794.0
1 AV,2016-12-31,17471.0
103 ST,2016-01-01,0.0
103 ST,2016-01-02,17980.0
103 ST,2016-01-03,16552.0
103 ST,2016-01-04,26472.0
103 ST,2016-01-05,32137.0
103 ST,2016-01-06,33789.0
103 ST,2016-01-07,33757.0
103 ST,2016-01-08,33958.0
103 ST,2016-01-09,25992.0
103 ST,2016-01-10,18663.0
103 ST,2016-01-11,27984.0
103 ST,2016-01-12,32454.0
103 ST,2016-01-13,25621142.0
103 ST,2016-01-14,33819.0
103 ST,2016-01-15,34046.0
103 ST,2016-01-16,24474.0
103 ST,2016-01-17,18750.0
103 ST,2016-01-18,20132.0
103 ST,2016-01-19,29417.0
103 ST,2016-01-20,33337.0
103 ST,2016-01-21,34157.0
103 ST,2016-01-22,34568.0
103 ST,2016-01-23,19400.0
103 ST,2016-01-24,10211.0
103 ST,2016-01-25,27010.0
103 ST,2016-01-26,31681.0
103 ST,2016-01-27,30949.0
103 ST,2016-01-28,30858.0
103 ST,2016-01-29,30670.0
103 ST,2016-01-30,22935.0
103 ST,2016-01-31,18269.0
103 ST,2016-02-01,24875.0
103 ST,2016-02-02,29612.0
103 ST,2016-02-03,30944.0
103 ST,2016-02-04,30366.0
103 ST,2016-02-05,30650.0
103 ST,2016-02-06,22316.0
103 ST,2016-02-07,17806.0
103 ST,2016-02-08,24476.0
103 ST,2016-02-09,29408.0
103 ST,2016-02-10,30889.0
103 ST,2016-02-11,31233.0
103 ST,2016-02-12,30417.0
103 ST,2016-02-13,21175.0
103 ST,2016-02-14,14816.0
103 ST,2016-02-15,17125.0
103 ST,2016-02-16,24124.0
103 ST,2016-02-17,27262.0
103 ST,2016-02-18,28159.0
103 ST,2016-02-19,14872.0
103 ST,2016-02-20,28546.0
103 ST,2016-02-21,9228.0
103 ST,2016-02-22,21828.0
103 ST,2016-02-23,29454.0
103 ST,2016-02-24,30073.0
103 ST,2016-02-25,29439.0
103 ST,2016-02-26,30139.0
103 ST,2016-02-27,21877.0
103 ST,2016-02-28,16797.0
103 ST,2016-02-29,25013.0
103 ST,2016-03-01,29293.0
103 ST,2016-03-02,30279.0
103 ST,2016-03-03,30470.0
103 ST,2016-03-04,30234.0
103 ST,2016-03-05,21838.0
103 ST,2016-03-06,17341.0
103 ST,2016-03-07,24772.0
103 ST,2016-03-08,29857.0
103 ST,2016-03-09,30538.0
103 ST,2016-03-10,30623.0
103 ST,2016-03-11,30447.0
103 ST,2016-03-12,22526.0
103 ST,2016-03-13,17708.0
103 ST,2016-03-14,26319.0
103 ST,2016-03-15,30007.0
103 ST,2016-03-16,30603.0
103 ST,2016-03-17,31043.0
103 ST,2016-03-18,30644.0
103 ST,2016-03-19,21883.0
103 ST,2016-03-20,17313.0
103 ST,2016-03-21,25917.0
103 ST,2016-03-22,23315.0
103 ST,2016-03-23,18196.0
103 ST,2016-03-24,18875.0
103 ST,2016-03-25,16874.0
103 ST,2016-03-26,59070.0
103 ST,2016-03-27,16541.0
103 ST,2016-03-28,25201.0
103 ST,2016-03-29,28774.0
103 ST,2016-03-30,29529.0
103 ST,2016-03-31,30116.0
103 ST,2016-04-01,29816.0
103 ST,2016-04-02,21759.0
103 ST,2016-04-03,17534.0
103 ST,2016-04-04,26946.0
103 ST,2016-04-05,29562.0
103 ST,2016-04-06,30690.0
103 ST,2016-04-07,30669.0
103 ST,2016-04-08,24451.0
103 ST,2016-04-09,13860.0
103 ST,2016-04-10,11450.0
103 ST,2016-04-11,16424.0
103 ST,2016-04-12,18849.0
103 ST,2016-04-13,27347.0
103 ST,2016-04-14,30849.0
103 ST,2016-04-15,30386.0
103 ST,2016-04-16,21735.0
103 ST,2016-04-17,17438.0
103 ST,2016-04-18,26370.0
103 ST,2016-04-19,30020.0
103 ST,2016-04-20,30873.0
103 ST,2016-04-21,30628.0
103 ST,2016-04-22,29716.0
103 ST,2016-04-23,20270.0
103 ST,2016-04-24,16000.0
103 ST,2016-04-25,23540.0
103 ST,2016-04-26,26690.0
103 ST,2016-04-27,26911.0
103 ST,2016-04-28,27580.0
103 ST,2016-04-29,26978.0
103 ST,2016-04-30,20827.0
103 ST,2016-05-01,16925.0
103 ST,2016-05-02,26145.0
103 ST,2016-05-03,30525.0
103 ST,2016-05-04,31037.0
103 ST,2016-05-05,31340.0
103 ST,2016-05-06,31198.0
103 ST,2016-05-07,21884.0
103 ST,2016-05-08,17301.0
103 ST,2016-05-09,26722.0
103 ST,2016-05-10,30510.0
103 ST,2016-05-11,30940.0
103 ST,2016-05-12,31486.0
103 ST,2016-05-13,31528.0
103 ST,2016-05-14,22132.0
103 ST,2016-05-15,18643.0
103 ST,2016-05-16,27724.0
103 ST,2016-05-17,31285.0
103 ST,2016-05-18,32211.0
103 ST,2016-05-19,32022.0
103 ST,2016-05-20,31715.0
103 ST,2016-05-21,22417.0
103 ST,2016-05-22,16963.0
103 ST,2016-05-23,27180.0
103 ST,2016-05-24,32491.0
103 ST,2016-05-25,27080.0
103 ST,2016-05-26,20483.0
103 ST,2016-05-27,19485.0
103 ST,2016-05-28,55527.0
103 ST,2016-05-29,17761.0
103 ST,2016-05-30,16267.0
103 ST,2016-05-31,28323.0
103 ST,2016-06-01,33286.0
103 ST,2016-06-02,34170.0
103 ST,2016-06-03,34178.0
103 ST,2016-06-04,24691.0
103 ST,2016-06-05,18862.0
103 ST,2016-06-06,29077.0
103 ST,2016-06-07,33757.0
103 ST,2016-06-08,34635.0
103 ST,2016-06-09,33944.0
103 ST,2016-06-10,34443.0
103 ST,2016-06-11,25054.0
103 ST,2016-06-12,20274.0
103 ST,2016-06-13,29333.0
103 ST,2016-06-14,33137.0
103 ST,2016-06-15,34859.0
103 ST,2016-06-16,34223.0
103 ST,2016-06-17,33647.0
103 ST,2016-06-18,24897.0
103 ST,2016-06-19,18568.0
103 ST,2016-06-20,28831.0
103 ST,2016-06-21,32879.0
103 ST,2016-06-22,33789.0
103 ST,2016-06-23,33369.0
103 ST,2016-06-24,33386.0
103 ST,2016-06-25,25464.0
103 ST,2016-06-26,19921.0
103 ST,2016-06-27,28522.0
103 ST,2016-06-28,32467.0
103 ST,2016-06-29,32000.0
103 ST,2016-06-30,31683.0
103 ST,2016-07-01,31331.0
103 ST,2016-07-02,20282.0
103 ST,2016-07-03,15993.0
103 ST,2016-07-04,15082.0
103 ST,2016-07-05,26932.0
103 ST,2016-07-06,30716.0
103 ST,2016-07-07,31155.0
103 ST,2016-07-08,31135.0
103 ST,2016-07-09,21669.0
103 ST,2016-07-10,17611.0
103 ST,2016-07-11,27673.0
103 ST,2016-07-12,32085.0
103 ST,2016-07-13,32081.0
103 ST,2016-07-14,31988.0
103 ST,2016-07-15,31693.0
103 ST,2016-07-16,22839.0
103 ST,2016-07-17,18134.0
103 ST,2016-07-18,27153.0
103 ST,2016-07-19,31467.0
103 ST,2016-07-20,32916.0
103 ST,2016-07-21,32799.0
103 ST,2016-07-22,32016.0
103 ST,2016-07-23,22824.0
103 ST,2016-07-24,17787.0
103 ST,2016-07-25,27608.0
103 ST,2016-07-26,30165.0
103 ST,2016-07-27,32345.0
103 ST,2016-07-28,33008.0
103 ST,2016-07-29,30853.0
103 ST,2016-07-30,22944.0
103 ST,2016-07-31,17045.0
103 ST,2016-08-01,26685.0
103 ST,2016-08-02,30711.0
103 ST,2016-08-03,31675.0
103 ST,2016-08-04,32309.0
103 ST,2016-08-05,31427.0
103 ST,2016-08-06,22204.0
103 ST,2016-08-07,17961.0
103 ST,2016-08-08,26178.0
103 ST,2016-08-09,30367.0
103 ST,2016-08-10,31026.0
103 ST,2016-08-11,30953.0
103 ST,2016-08-12,30004.0
103 ST,2016-08-13,20815.0
103 ST,2016-08-14,16357.0
103 ST,2016-08-15,25069.0
103 ST,2016-08-16,29273.0
103 ST,2016-08-17,29978.0
103 ST,2016-08-18,30645.0
103 ST,2016-08-19,29327.0
103 ST,2016-08-20,18416.0
103 ST,2016-08-21,12401.0
103 ST,2016-08-22,23682.0
103 ST,2016-08-23,28998.0
103 ST,2016-08-24,29503.0
103 ST,2016-08-25,29842.0
103 ST,2016-08-26,28777.0
103 ST,2016-08-27,18437.0
103 ST,2016-08-28,12665.0
103 ST,2016-08-29,24323.0
103 ST,2016-08-30,29218.0
103 ST,2016-08-31,30127.0
103 ST,2016-09-01,30079.0
103 ST,2016-09-02,29491.0
103 ST,2016-09-03,21350.0
103 ST,2016-09-04,17211.0
103 ST,2016-09-05,16772.0
103 ST,2016-09-06,27837.0
103 ST,2016-09-07,29971.0
103 ST,2016-09-08,34174.0
103 ST,2016-09-09,34289.0
103 ST,2016-09-10,19520.0
103 ST,2016-09-11,12734.0
103 ST,2016-09-12,26449.0
103 ST,2016-09-13,34266.0
103 ST,2016-09-14,35453.0
103 ST,2016-09-15,35156.0
103 ST,2016-09-16,35239.0
103 ST,2016-09-17,24949.0
103 ST,2016-09-18,19371.0
103 ST,2016-09-19,29753.0
103 ST,2016-09-20,34501.0
103 ST,2016-09-21,23313.0
103 ST,2016-09-22,18686.0
103 ST,2016-09-23,19101.0
103 ST,2016-09-24,70253.0
103 ST,2016-09-25,19432.0
103 ST,2016-09-26,29911.0
103 ST,2016-09-27,34338.0
103 ST,2016-09-28,35776.0
103 ST,2016-09-29,35682.0
103 ST,2016-09-30,36206.0
103 ST,2016-10-01,24565.0
103 ST,2016-10-02,18895.0
103 ST,2016-10-03,25824.0
103 ST,2016-10-04,30594.0
103 ST,2016-10-05,35120.0
103 ST,2016-10-06,35953.0
103 ST,2016-10-07,36045.0
103 ST,2016-10-08,24904.0
103 ST,2016-10-09,18955.0
103 ST,2016-10-10,24356.0
103 ST,2016-10-11,32983.0
103 ST,2016-10-12,31230.0
103 ST,2016-10-13,35060.0
103 ST,2016-10-14,36118.0
103 ST,2016-10-15,25856.0
103 ST,2016-10-16,20657.0
103 ST,2016-10-17,30189.0
103 ST,2016-10-18,34409.0
103 ST,2016-10-19,35771.0
103 ST,2016-10-20,35989.0
103 ST,2016-10-21,35594.0
103 ST,2016-10-22,25470.0
103 ST,2016-10-23,19999.0
103 ST,2016-10-24,30414.0
103 ST,2016-10-25,35482.0
103 ST,2016-10-26,36671.0
103 ST,2016-10-27,37335.0
103 ST,2016-10-28,36249.0
103 ST,2016-10-29,26321.0
103 ST,2016-10-30,20138.0
103 ST,2016-10-31,29649.0
103 ST,2016-11-01,35511.0
103 ST,2016-11-02,35937.0
103 ST,2016-11-03,35602.0
103 ST,2016-11-04,36350.0
103 ST,2016-11-05,25134.0
103 ST,2016-11-06,20084.0
103 ST,2016-11-07,30611.0
103 ST,2016-11-08,33010.0
103 ST,2016-11-09,34744.0
103 ST,2016-11-10,35691.0
103 ST,2016-11-11,32671.0
103 ST,2016-11-12,25996.0
103 ST,2016-11-13,20459.0
103 ST,2016-11-14,28959.0
103 ST,2016-11-15,34785.0
103 ST,2016-11-16,35567.0
103 ST,2016-11-17,36105.0
103 ST,2016-11-18,36711.0
103 ST,2016-11-19,26667.0
103 ST,2016-11-20,21192.0
103 ST,2016-11-21,29297.0
103 ST,2016-11-22,35824.0
103 ST,2016-11-23,35191.0
103 ST,2016-11-24,21924.0
103 ST,2016-11-25,20434.0
103 ST,2016-11-26,20245.0
103 ST,2016-11-27,17678.0
103 ST,2016-11-28,27815.0
103 ST,2016-11-29,34771.0
103 ST,2016-11-30,35119.0
103 ST,2016-12-01,35854.0
103 ST,2016-12-02,36628.0
103 ST,2016-12-03,27249.0
103 ST,2016-12-04,22195.0
103 ST,2016-12-05,29877.0
103 ST,2016-12-06,35477.0
103 ST,2016-12-07,36580.0
103 ST,2016-12-08,36960.0
103 ST,2016-12-09,37007.0
103 ST,2016-12-10,28700.0
103 ST,2016-12-11,22829.0
103 ST,2016-12-12,29646.0
103 ST,2016-12-13,35195.0
103 ST,2016-12-14,36355.0
103 ST,2016-12-15,35474.0
103 ST,2016-12-16,36095.0
103 ST,2016-12-17,26466.0
103 ST,2016-12-18,21378.0
103 ST,2016-12-19,28843.0
103 ST,2016-12-20,34049.0
103 ST,2016-12-21,34013.0
103 ST,2016-12-22,33165.0
103 ST,2016-12-23,32509.0
103 ST,2016-12-24,21518.0
103 ST,2016-12-25,14935.0
103 ST,2016-12-26,16588.0
103 ST,2016-12-27,23187.0
103 ST,2016-12-28,27748.0
103 ST,2016-12-29,28214.0
103 ST,2016-12-30,29039.0
103 ST,2016-12-31,22981.0
103 ST-CORONA,2016-01-01,0.0
103 ST-CORONA,2016-01-02,9812.0
103 ST-CORONA,2016-01-03,7000.0
103 ST-CORONA,2016-01-04,16588.0
103 ST-CORONA,2016-01-05,18551.0
103 ST-CORONA,2016-01-06,19155.0
103 ST-CORONA,2016-01-07,19573.0
103 ST-CORONA,2016-01-08,19117.0
103 ST-CORONA,2016-01-09,11733.0
103 ST-CORONA,2016-01-10,6797.0
103 ST-CORONA,2016-01-11,17098.0
103 ST-CORONA,2016-01-12,19671.0
103 ST-CORONA,2016-01-13,19111.0
103 ST-CORONA,2016-01-14,19003.0
103 ST-CORONA,2016-01-15,19082.0
103 ST-CORONA,2016-01-16,11063.0
103 ST-CORONA,2016-01-17,6497.0
103 ST-CORONA,2016-01-18,13384.0
103 ST-CORONA,2016-01-19,18200.0
103 ST-CORONA,2016-01-20,18945.0
103 ST-CORONA,2016-01-21,19321.0
103 ST-CORONA,2016-01-22,19137.0
103 ST-CORONA,2016-01-23,9604.0
103 ST-CORONA,2016-01-24,3811.0
103 ST-CORONA,2016-01-25,18056.0
103 ST-CORONA,2016-01-26,19989.0
103 ST-CORONA,2016-01-27,19950.0
103 ST-CORONA,2016-01-28,19886.0
103 ST-CORONA,2016-01-29,19790.0
103 ST-CORONA,2016-01-30,15233.0
103 ST-CORONA,2016-01-31,11979.0
103 ST-CORONA,2016-02-01,18727.0
103 ST-CORONA,2016-02-02,20609.0
103 ST-CORONA,2016-02-03,20910.0
103 ST-CORONA,2016-02-04,20670.0
103 ST-CORONA,2016-02-05,20075.0
103 ST-CORONA,2016-02-06,15323.0
103 ST-CORONA,2016-02-07,12094.0
103 ST-CORONA,2016-02-08,17732.0
103 ST-CORONA,2016-02-09,19695.0
103 ST-CORONA,2016-02-10,20242.0
103 ST-CORONA,2016-02-11,20357.0
103 ST-CORONA,2016-02-12,19405.0
103 ST-CORONA,2016-02-13,12419.0
103 ST-CORONA,2016-02-14,6711.0
103 ST-CORONA,2016-02-15,9643.0
103 ST-CORONA,2016-02-16,16324.0
103 ST-CORONA,2016-02-17,18698.0
103 ST-CORONA,2016-02-18,19262.0
103 ST-CORONA,2016-02-19,19014.0
103 ST-CORONA,2016-02-20,14559.0
103 ST-CORONA,2016-02-21,11917.0
103 ST-CORONA,2016-02-22,17938.0
103 ST-CORONA,2016-02-23,20275.0
103 ST-CORONA,2016-02-24,19714.0
103 ST-CORONA,2016-02-25,20202.0
103 ST-CORONA,2016-02-26,20235.0
103 ST-CORONA,2016-02-27,12283.0
103 ST-CORONA,2016-02-28,7643.0
103 ST-CORONA,2016-02-29,18102.0
103 ST-CORONA,2016-03-01,20539.0
103 ST-CORONA,2016-03-02,20362.0
103 ST-CORONA,2016-03-03,20566.0
103 ST-CORONA,2016-03-04,20229.0
103 ST-CORONA,2016-03-05,14397.0
103 ST-CORONA,2016-03-06,10182.0
103 ST-CORONA,2016-03-07,19290.0
103 ST-CORONA,2016-03-08,20834.0
103 ST-CORONA,2016-03-09,20788.0
