station,date,daily_entries
137 ST-CITY COL,2013-06-10,13220.0
137 ST-CITY COL,2013-06-11,14988.0
137 ST-CITY COL,2013-06-12,14131.0
137 ST-CITY COL,2013-06-13,14591.0
137 ST-CITY COL,2013-06-14,13718.0
137 ST-CITY COL,2013-06-15,9937.0
137 ST-CITY COL,2013-06-16,8596.0
137 ST-CITY COL,2013-06-17,12664.0
137 ST-CITY COL,2013-06-18,14067.0
137 ST-CITY COL,2013-06-19,14278.0
137 ST-CITY COL,2013-06-20,14518.0
137 ST-CITY COL,2013-06-21,13929.0
137 ST-CITY COL,2013-06-22,10656.0
137 ST-CITY COL,2013-06-23,8561.0
137 ST-CITY COL,2013-06-24,12543.0
137 ST-CITY COL,2013-06-25,14468.0
137 ST-CITY COL,2013-06-26,13837.0
137 ST-CITY COL,2013-06-27,13758.0
137 ST-CITY COL,2013-06-28,12680.0
137 ST-CITY COL,2013-06-29,9921.0
137 ST-CITY COL,2013-06-30,8705.0
137 ST-CITY COL,2013-07-01,11543.0
137 ST-CITY COL,2013-07-02,12662.0
137 ST-CITY COL,2013-07-03,13454.0
137 ST-CITY COL,2013-07-04,9284.0
137 ST-CITY COL,2013-07-05,10578.0
137 ST-CITY COL,2013-07-06,9057.0
137 ST-CITY COL,2013-07-07,7829.0
137 ST-CITY COL,2013-07-08,11682.0
137 ST-CITY COL,2013-07-09,13420.0
137 ST-CITY COL,2013-07-10,13818.0
137 ST-CITY COL,2013-07-11,13527.0
137 ST-CITY COL,2013-07-12,12919.0
137 ST-CITY COL,2013-07-13,16203.0
137 ST-CITY COL,2013-07-14,16485.0
137 ST-CITY COL,2013-07-15,13944.0
137 ST-CITY COL,2013-07-16,13169.0
137 ST-CITY COL,2013-07-17,13373.0
137 ST-CITY COL,2013-07-18,13257.0
137 ST-CITY COL,2013-07-19,12244.0
137 ST-CITY COL,2013-07-20,9160.0
137 ST-CITY COL,2013-07-21,8300.0
137 ST-CITY COL,2013-07-22,11873.0
137 ST-CITY COL,2013-07-23,13439.0
137 ST-CITY COL,2013-07-24,12983.0
137 ST-CITY COL,2013-07-25,13147.0
137 ST-CITY COL,2013-07-26,12179.0
137 ST-CITY COL,2013-07-27,9540.0
137 ST-CITY COL,2013-07-28,8133.0
137 ST-CITY COL,2013-07-29,11547.0
137 ST-CITY COL,2013-07-30,12434.0
137 ST-CITY COL,2013-07-31,12375.0
137 ST-CITY COL,2013-08-01,12447.0
137 ST-CITY COL,2013-08-02,11865.0
137 ST-CITY COL,2013-08-03,9397.0
137 ST-CITY COL,2013-08-04,8380.0
137 ST-CITY COL,2013-08-05,11365.0
137 ST-CITY COL,2013-08-06,12357.0
137 ST-CITY COL,2013-08-07,12594.0
137 ST-CITY COL,2013-08-08,12281.0
137 ST-CITY COL,2013-08-09,11829.0
137 ST-CITY COL,2013-08-10,9311.0
137 ST-CITY COL,2013-08-11,8184.0
137 ST-CITY COL,2013-08-12,11461.0
137 ST-CITY COL,2013-08-13,11623.0
137 ST-CITY COL,2013-08-14,12365.0
137 ST-CITY COL,2013-08-15,11664.0
137 ST-CITY COL,2013-08-16,12036.0
137 ST-CITY COL,2013-08-17,16118.0
137 ST-CITY COL,2013-08-18,15614.0
137 ST-CITY COL,2013-08-19,12876.0
137 ST-CITY COL,2013-08-20,12033.0
137 ST-CITY COL,2013-08-21,12177.0
137 ST-CITY COL,2013-08-22,12020.0
137 ST-CITY COL,2013-08-23,12083.0
137 ST-CITY COL,2013-08-24,9546.0
137 ST-CITY COL,2013-08-25,8343.0
137 ST-CITY COL,2013-08-26,11346.0
137 ST-CITY COL,2013-08-27,12448.0
137 ST-CITY COL,2013-08-28,14904.0
137 ST-CITY COL,2013-08-29,14766.0
137 ST-CITY COL,2013-08-30,15058.0
137 ST-CITY COL,2013-08-31,10054.0
137 ST-CITY COL,2013-09-01,7728.0
137 ST-CITY COL,2013-09-02,7415.0
137 ST-CITY COL,2013-09-03,12799.0
137 ST-CITY COL,2013-09-04,14543.0
137 ST-CITY COL,2013-09-05,11951.0
137 ST-CITY COL,2013-09-06,11784.0
137 ST-CITY COL,2013-09-07,17595.0
137 ST-CITY COL,2013-09-08,16787.0
137 ST-CITY COL,2013-09-09,16251.0
137 ST-CITY COL,2013-09-10,17011.0
137 ST-CITY COL,2013-09-11,16840.0
137 ST-CITY COL,2013-09-12,16918.0
137 ST-CITY COL,2013-09-13,15836.0
137 ST-CITY COL,2013-09-14,10281.0
137 ST-CITY COL,2013-09-15,8597.0
137 ST-CITY COL,2013-09-16,14223.0
137 ST-CITY COL,2013-09-17,17034.0
137 ST-CITY COL,2013-09-18,17099.0
137 ST-CITY COL,2013-09-19,17286.0
137 ST-CITY COL,2013-09-20,17394.0
137 ST-CITY COL,2013-09-21,11107.0
137 ST-CITY COL,2013-09-22,9233.0
137 ST-CITY COL,2013-09-23,14054.0
137 ST-CITY COL,2013-09-24,17145.0
137 ST-CITY COL,2013-09-25,17194.0
137 ST-CITY COL,2013-09-26,17199.0
137 ST-CITY COL,2013-09-27,17072.0
137 ST-CITY COL,2013-09-28,11265.0
137 ST-CITY COL,2013-09-29,9071.0
137 ST-CITY COL,2013-09-30,14013.0
137 ST-CITY COL,2013-10-01,17339.0
137 ST-CITY COL,2013-10-02,17193.0
137 ST-CITY COL,2013-10-03,15799.0
137 ST-CITY COL,2013-10-04,17207.0
137 ST-CITY COL,2013-10-05,18977.0
137 ST-CITY COL,2013-10-06,17938.0
137 ST-CITY COL,2013-10-07,15996.0
137 ST-CITY COL,2013-10-08,17223.0
137 ST-CITY COL,2013-10-09,17465.0
137 ST-CITY COL,2013-10-10,17469.0
137 ST-CITY COL,2013-10-11,17016.0
137 ST-CITY COL,2013-10-12,11061.0
137 ST-CITY COL,2013-10-13,9503.0
137 ST-CITY COL,2013-10-14,10239.0
137 ST-CITY COL,2013-10-15,14975.0
137 ST-CITY COL,2013-10-16,18149.0
137 ST-CITY COL,2013-10-17,17614.0
137 ST-CITY COL,2013-10-18,17673.0
137 ST-CITY COL,2013-10-19,11383.0
137 ST-CITY COL,2013-10-20,9184.0
137 ST-CITY COL,2013-10-21,14325.0
137 ST-CITY COL,2013-10-22,17313.0
137 ST-CITY COL,2013-10-23,17636.0
137 ST-CITY COL,2013-10-24,17512.0
137 ST-CITY COL,2013-10-25,17714.0
137 ST-CITY COL,2013-10-26,20065.0
137 ST-CITY COL,2013-10-27,18315.0
137 ST-CITY COL,2013-10-28,16002.0
137 ST-CITY COL,2013-10-29,17203.0
137 ST-CITY COL,2013-10-30,17266.0
137 ST-CITY COL,2013-10-31,17298.0
137 ST-CITY COL,2013-11-01,17124.0
137 ST-CITY COL,2013-11-02,11663.0
137 ST-CITY COL,2013-11-03,9064.0
137 ST-CITY COL,2013-11-04,13649.0
137 ST-CITY COL,2013-11-05,16194.0
137 ST-CITY COL,2013-11-06,17437.0
137 ST-CITY COL,2013-11-07,17236.0
137 ST-CITY COL,2013-11-08,17291.0
137 ST-CITY COL,2013-11-09,11995.0
137 ST-CITY COL,2013-11-10,9356.0
137 ST-CITY COL,2013-11-11,11950.0
137 ST-CITY COL,2013-11-12,16831.0
137 ST-CITY COL,2013-11-13,17089.0
137 ST-CITY COL,2013-11-14,17515.0
137 ST-CITY COL,2013-11-15,16923.0
137 ST-CITY COL,2013-11-16,11917.0
137 ST-CITY COL,2013-11-17,9236.0
137 ST-CITY COL,2013-11-18,13536.0
137 ST-CITY COL,2013-11-19,17521.0
137 ST-CITY COL,2013-11-20,17452.0
137 ST-CITY COL,2013-11-21,17684.0
137 ST-CITY COL,2013-11-22,17159.0
137 ST-CITY COL,2013-11-23,11773.0
137 ST-CITY COL,2013-11-24,8867.0
137 ST-CITY COL,2013-11-25,13378.0
137 ST-CITY COL,2013-11-26,16762.0
137 ST-CITY COL,2013-11-27,16036.0
137 ST-CITY COL,2013-11-28,8669.0
137 ST-CITY COL,2013-11-29,9019.0
137 ST-CITY COL,2013-11-30,8759.0
137 ST-CITY COL,2013-12-01,8191.0
137 ST-CITY COL,2013-12-02,13263.0
137 ST-CITY COL,2013-12-03,16947.0
137 ST-CITY COL,2013-12-04,17062.0
137 ST-CITY COL,2013-12-05,17459.0
137 ST-CITY COL,2013-12-06,16936.0
137 ST-CITY COL,2013-12-07,11829.0
137 ST-CITY COL,2013-12-08,9366.0
137 ST-CITY COL,2013-12-09,13300.0
137 ST-CITY COL,2013-12-10,16527.0
137 ST-CITY COL,2013-12-11,17087.0
137 ST-CITY COL,2013-12-12,16944.0
137 ST-CITY COL,2013-12-13,16349.0
137 ST-CITY COL,2013-12-14,11722.0
137 ST-CITY COL,2013-12-15,8834.0
137 ST-CITY COL,2013-12-16,13619.0
137 ST-CITY COL,2013-12-17,15822.0
137 ST-CITY COL,2013-12-18,15459.0
137 ST-CITY COL,2013-12-19,15620.0
137 ST-CITY COL,2013-12-20,15556.0
137 ST-CITY COL,2013-12-21,11274.0
137 ST-CITY COL,2013-12-22,8845.0
137 ST-CITY COL,2013-12-23,10780.0
137 ST-CITY COL,2013-12-24,10300.0
137 ST-CITY COL,2013-12-25,5901.0
137 ST-CITY COL,2013-12-26,8646.0
137 ST-CITY COL,2013-12-27,10265.0
137 ST-CITY COL,2013-12-28,8938.0
137 ST-CITY COL,2013-12-29,8360.0
137 ST-CITY COL,2013-12-30,9951.0
137 ST-CITY COL,2013-12-31,10640.0
138 ST-3 AVE,2013-01-01,0.0
138 ST-3 AVE,2013-01-02,6147.0
138 ST-3 AVE,2013-01-03,6961.0
138 ST-3 AVE,2013-01-04,7779.0
138 ST-3 AVE,2013-01-05,5332.0
138 ST-3 AVE,2013-01-06,3891.0
138 ST-3 AVE,2013-01-07,6703.0
138 ST-3 AVE,2013-01-08,7681.0
138 ST-3 AVE,2013-01-09,7801.0
138 ST-3 AVE,2013-01-10,7668.0
138 ST-3 AVE,2013-01-11,7916.0
138 ST-3 AVE,2013-01-12,5456.0
138 ST-3 AVE,2013-01-13,4025.0
138 ST-3 AVE,2013-01-14,6774.0
138 ST-3 AVE,2013-01-15,7744.0
138 ST-3 AVE,2013-01-16,7920.0
138 ST-3 AVE,2013-01-17,7728.0
138 ST-3 AVE,2013-01-18,7939.0
138 ST-3 AVE,2013-01-19,5421.0
138 ST-3 AVE,2013-01-20,4028.0
138 ST-3 AVE,2013-01-21,4417.0
138 ST-3 AVE,2013-01-22,6857.0
138 ST-3 AVE,2013-01-23,6799.0
138 ST-3 AVE,2013-01-24,6889.0
138 ST-3 AVE,2013-01-25,7331.0
138 ST-3 AVE,2013-01-26,5198.0
138 ST-3 AVE,2013-01-27,3918.0
138 ST-3 AVE,2013-01-28,6996.0
138 ST-3 AVE,2013-01-29,7806.0
138 ST-3 AVE,2013-01-30,8152.0
138 ST-3 AVE,2013-01-31,7819.0
138 ST-3 AVE,2013-02-01,8214.0
138 ST-3 AVE,2013-02-02,5790.0
138 ST-3 AVE,2013-02-03,4099.0
138 ST-3 AVE,2013-02-04,7092.0
138 ST-3 AVE,2013-02-05,7981.0
138 ST-3 AVE,2013-02-06,8351.0
138 ST-3 AVE,2013-02-07,8250.0
138 ST-3 AVE,2013-02-08,7979.0
138 ST-3 AVE,2013-02-09,3855.0
138 ST-3 AVE,2013-02-10,3636.0
138 ST-3 AVE,2013-02-11,6694.0
138 ST-3 AVE,2013-02-12,7396.0
138 ST-3 AVE,2013-02-13,8300.0
138 ST-3 AVE,2013-02-14,8321.0
138 ST-3 AVE,2013-02-15,8347.0
138 ST-3 AVE,2013-02-16,5796.0
138 ST-3 AVE,2013-02-17,4088.0
138 ST-3 AVE,2013-02-18,4461.0
138 ST-3 AVE,2013-02-19,6577.0
138 ST-3 AVE,2013-02-20,7814.0
138 ST-3 AVE,2013-02-21,7323.0
138 ST-3 AVE,2013-02-22,8055.0
138 ST-3 AVE,2013-02-23,5769.0
138 ST-3 AVE,2013-02-24,4129.0
138 ST-3 AVE,2013-02-25,7358.0
138 ST-3 AVE,2013-02-26,7707.0
138 ST-3 AVE,2013-02-27,7993.0
138 ST-3 AVE,2013-02-28,7675.0
138 ST-3 AVE,2013-03-01,8248.0
138 ST-3 AVE,2013-03-02,6122.0
138 ST-3 AVE,2013-03-03,4366.0
138 ST-3 AVE,2013-03-04,7030.0
138 ST-3 AVE,2013-03-05,8308.0
138 ST-3 AVE,2013-03-06,7958.0
138 ST-3 AVE,2013-03-07,7858.0
138 ST-3 AVE,2013-03-08,7783.0
138 ST-3 AVE,2013-03-09,5972.0
138 ST-3 AVE,2013-03-10,4741.0
138 ST-3 AVE,2013-03-11,7291.0
138 ST-3 AVE,2013-03-12,7889.0
138 ST-3 AVE,2013-03-13,7854.0
138 ST-3 AVE,2013-03-14,8076.0
138 ST-3 AVE,2013-03-15,8202.0
138 ST-3 AVE,2013-03-16,5511.0
138 ST-3 AVE,2013-03-17,3850.0
138 ST-3 AVE,2013-03-18,7181.0
138 ST-3 AVE,2013-03-19,7656.0
138 ST-3 AVE,2013-03-20,8076.0
138 ST-3 AVE,2013-03-21,8080.0
138 ST-3 AVE,2013-03-22,8129.0
138 ST-3 AVE,2013-03-23,5689.0
138 ST-3 AVE,2013-03-24,4308.0
138 ST-3 AVE,2013-03-25,6105.0
138 ST-3 AVE,2013-03-26,6911.0
138 ST-3 AVE,2013-03-27,7020.0
138 ST-3 AVE,2013-03-28,7041.0
138 ST-3 AVE,2013-03-29,6525.0
138 ST-3 AVE,2013-03-30,7293.0
138 ST-3 AVE,2013-03-31,6529.0
138 ST-3 AVE,2013-04-01,6663.0
138 ST-3 AVE,2013-04-02,7037.0
138 ST-3 AVE,2013-04-03,8111.0
138 ST-3 AVE,2013-04-04,7993.0
138 ST-3 AVE,2013-04-05,7991.0
138 ST-3 AVE,2013-04-06,5930.0
138 ST-3 AVE,2013-04-07,4406.0
138 ST-3 AVE,2013-04-08,7326.0
138 ST-3 AVE,2013-04-09,8134.0
138 ST-3 AVE,2013-04-10,8251.0
138 ST-3 AVE,2013-04-11,8143.0
138 ST-3 AVE,2013-04-12,7926.0
138 ST-3 AVE,2013-04-13,5541.0
138 ST-3 AVE,2013-04-14,4290.0
138 ST-3 AVE,2013-04-15,7379.0
138 ST-3 AVE,2013-04-16,8465.0
138 ST-3 AVE,2013-04-17,8096.0
138 ST-3 AVE,2013-04-18,8324.0
138 ST-3 AVE,2013-04-19,8054.0
138 ST-3 AVE,2013-04-20,5653.0
138 ST-3 AVE,2013-04-21,4027.0
138 ST-3 AVE,2013-04-22,7258.0
138 ST-3 AVE,2013-04-23,8161.0
138 ST-3 AVE,2013-04-24,8286.0
138 ST-3 AVE,2013-04-25,8249.0
138 ST-3 AVE,2013-04-26,8319.0
138 ST-3 AVE,2013-04-27,5697.0
138 ST-3 AVE,2013-04-28,4398.0
138 ST-3 AVE,2013-04-29,7188.0
138 ST-3 AVE,2013-04-30,7999.0
138 ST-3 AVE,2013-05-01,8342.0
138 ST-3 AVE,2013-05-02,8329.0
138 ST-3 AVE,2013-05-03,8468.0
138 ST-3 AVE,2013-05-04,5645.0
138 ST-3 AVE,2013-05-05,4641.0
138 ST-3 AVE,2013-05-06,7337.0
138 ST-3 AVE,2013-05-07,8067.0
138 ST-3 AVE,2013-05-08,7932.0
138 ST-3 AVE,2013-05-09,7805.0
138 ST-3 AVE,2013-05-10,8350.0
138 ST-3 AVE,2013-05-11,5498.0
138 ST-3 AVE,2013-05-12,4248.0
138 ST-3 AVE,2013-05-13,7346.0
138 ST-3 AVE,2013-05-14,8082.0
138 ST-3 AVE,2013-05-15,8166.0
138 ST-3 AVE,2013-05-16,8179.0
138 ST-3 AVE,2013-05-17,8223.0
138 ST-3 AVE,2013-05-18,5630.0
138 ST-3 AVE,2013-05-19,3934.0
138 ST-3 AVE,2013-05-20,7101.0
138 ST-3 AVE,2013-05-21,8337.0
138 ST-3 AVE,2013-05-22,8226.0
138 ST-3 AVE,2013-05-23,7964.0
138 ST-3 AVE,2013-05-24,7979.0
138 ST-3 AVE,2013-05-25,5037.0
138 ST-3 AVE,2013-05-26,4177.0
138 ST-3 AVE,2013-05-27,4120.0
138 ST-3 AVE,2013-05-28,7305.0
138 ST-3 AVE,2013-05-29,8008.0
138 ST-3 AVE,2013-05-30,7974.0
138 ST-3 AVE,2013-05-31,8260.0
138 ST-3 AVE,2013-06-01,5764.0
138 ST-3 AVE,2013-06-02,4246.0
138 ST-3 AVE,2013-06-03,7235.0
138 ST-3 AVE,2013-06-04,8219.0
138 ST-3 AVE,2013-06-05,8452.0
138 ST-3 AVE,2013-06-06,7959.0
138 ST-3 AVE,2013-06-07,7829.0
138 ST-3 AVE,2013-06-08,5877.0
138 ST-3 AVE,2013-06-09,4626.0
138 ST-3 AVE,2013-06-10,7080.0
138 ST-3 AVE,2013-06-11,7938.0
138 ST-3 AVE,2013-06-12,8216.0
138 ST-3 AVE,2013-06-13,7786.0
138 ST-3 AVE,2013-06-14,7608.0
138 ST-3 AVE,2013-06-15,5758.0
138 ST-3 AVE,2013-06-16,4262.0
138 ST-3 AVE,2013-06-17,7094.0
138 ST-3 AVE,2013-06-18,7745.0
138 ST-3 AVE,2013-06-19,7732.0
138 ST-3 AVE,2013-06-20,7720.0
138 ST-3 AVE,2013-06-21,7762.0
138 ST-3 AVE,2013-06-22,5649.0
138 ST-3 AVE,2013-06-23,4327.0
138 ST-3 AVE,2013-06-24,7057.0
138 ST-3 AVE,2013-06-25,7407.0
138 ST-3 AVE,2013-06-26,7719.0
138 ST-3 AVE,2013-06-27,7162.0
138 ST-3 AVE,2013-06-28,7089.0
138 ST-3 AVE,2013-06-29,5420.0
138 ST-3 AVE,2013-06-30,4330.0
138 ST-3 AVE,2013-07-01,6210.0
138 ST-3 AVE,2013-07-02,6951.0
138 ST-3 AVE,2013-07-03,7152.0
138 ST-3 AVE,2013-07-04,4766.0
138 ST-3 AVE,2013-07-05,5963.0
138 ST-3 AVE,2013-07-06,5041.0
138 ST-3 AVE,2013-07-07,4152.0
138 ST-3 AVE,2013-07-08,6497.0
138 ST-3 AVE,2013-07-09,7259.0
138 ST-3 AVE,2013-07-10,7319.0
138 ST-3 AVE,2013-07-11,7370.0
138 ST-3 AVE,2013-07-12,7342.0
138 ST-3 AVE,2013-07-13,5180.0
138 ST-3 AVE,2013-07-14,4144.0
138 ST-3 AVE,2013-07-15,6514.0
138 ST-3 AVE,2013-07-16,7301.0
138 ST-3 AVE,2013-07-17,7358.0
138 ST-3 AVE,2013-07-18,7191.0
138 ST-3 AVE,2013-07-19,6757.0
138 ST-3 AVE,2013-07-20,5005.0
138 ST-3 AVE,2013-07-21,4032.0
138 ST-3 AVE,2013-07-22,6589.0
138 ST-3 AVE,2013-07-23,7165.0
138 ST-3 AVE,2013-07-24,7193.0
138 ST-3 AVE,2013-07-25,7265.0
138 ST-3 AVE,2013-07-26,7017.0
138 ST-3 AVE,2013-07-27,5541.0
138 ST-3 AVE,2013-07-28,4101.0
138 ST-3 AVE,2013-07-29,6478.0
138 ST-3 AVE,2013-07-30,7210.0
138 ST-3 AVE,2013-07-31,7467.0
138 ST-3 AVE,2013-08-01,7374.0
138 ST-3 AVE,2013-08-02,7220.0
138 ST-3 AVE,2013-08-03,5514.0
138 ST-3 AVE,2013-08-04,4607.0
138 ST-3 AVE,2013-08-05,6730.0
138 ST-3 AVE,2013-08-06,7425.0
138 ST-3 AVE,2013-08-07,7293.0
138 ST-3 AVE,2013-08-08,7258.0
138 ST-3 AVE,2013-08-09,7161.0
138 ST-3 AVE,2013-08-10,7472.0
138 ST-3 AVE,2013-08-11,5021.0
138 ST-3 AVE,2013-08-12,6350.0
138 ST-3 AVE,2013-08-13,6937.0
138 ST-3 AVE,2013-08-14,7160.0
138 ST-3 AVE,2013-08-15,7332.0
138 ST-3 AVE,2013-08-16,7358.0
138 ST-3 AVE,2013-08-17,7323.0
138 ST-3 AVE,2013-08-18,6119.0
138 ST-3 AVE,2013-08-19,4135.0
138 ST-3 AVE,2013-08-20,6819.0
138 ST-3 AVE,2013-08-21,7221.0
138 ST-3 AVE,2013-08-22,6478.0
138 ST-3 AVE,2013-08-23,8862.0
138 ST-3 AVE,2013-08-24,7128.0
138 ST-3 AVE,2013-08-25,6108.0
138 ST-3 AVE,2013-08-26,6454.0
138 ST-3 AVE,2013-08-27,6932.0
138 ST-3 AVE,2013-08-28,7065.0
138 ST-3 AVE,2013-08-29,7017.0
138 ST-3 AVE,2013-08-30,7397.0
138 ST-3 AVE,2013-08-31,5049.0
138 ST-3 AVE,2013-09-01,4016.0
138 ST-3 AVE,2013-09-02,3677.0
138 ST-3 AVE,2013-09-03,6557.0
138 ST-3 AVE,2013-09-04,7543.0
138 ST-3 AVE,2013-09-05,7283.0
138 ST-3 AVE,2013-09-06,7325.0
138 ST-3 AVE,2013-09-07,5163.0
138 ST-3 AVE,2013-09-08,4070.0
138 ST-3 AVE,2013-09-09,7214.0
138 ST-3 AVE,2013-09-10,7908.0
138 ST-3 AVE,2013-09-11,8096.0
138 ST-3 AVE,2013-09-12,8036.0
138 ST-3 AVE,2013-09-13,8145.0
138 ST-3 AVE,2013-09-14,5326.0
138 ST-3 AVE,2013-09-15,4196.0
138 ST-3 AVE,2013-09-16,7067.0
138 ST-3 AVE,2013-09-17,8597.0
138 ST-3 AVE,2013-09-18,8470.0
138 ST-3 AVE,2013-09-19,8527.0
138 ST-3 AVE,2013-09-20,8087.0
138 ST-3 AVE,2013-09-21,5533.0
138 ST-3 AVE,2013-09-22,4054.0
138 ST-3 AVE,2013-09-23,7529.0
138 ST-3 AVE,2013-09-24,8218.0
138 ST-3 AVE,2013-09-25,8280.0
138 ST-3 AVE,2013-09-26,8164.0
138 ST-3 AVE,2013-09-27,8237.0
138 ST-3 AVE,2013-09-28,5390.0
138 ST-3 AVE,2013-09-29,4108.0
138 ST-3 AVE,2013-09-30,7462.0
138 ST-3 AVE,2013-10-01,8167.0
138 ST-3 AVE,2013-10-02,8399.0
138 ST-3 AVE,2013-10-03,8261.0
138 ST-3 AVE,2013-10-04,8346.0
138 ST-3 AVE,2013-10-05,5388.0
138 ST-3 AVE,2013-10-06,3881.0
138 ST-3 AVE,2013-10-07,7225.0
138 ST-3 AVE,2013-10-08,8158.0
138 ST-3 AVE,2013-10-09,8418.0
138 ST-3 AVE,2013-10-10,8126.0
138 ST-3 AVE,2013-10-11,7933.0
138 ST-3 AVE,2013-10-12,5588.0
138 ST-3 AVE,2013-10-13,4122.0
138 ST-3 AVE,2013-10-14,5346.0
138 ST-3 AVE,2013-10-15,7740.0
138 ST-3 AVE,2013-10-16,8401.0
138 ST-3 AVE,2013-10-17,8179.0
138 ST-3 AVE,2013-10-18,8251.0
138 ST-3 AVE,2013-10-19,5793.0
138 ST-3 AVE,2013-10-20,4152.0
138 ST-3 AVE,2013-10-21,6916.0
138 ST-3 AVE,2013-10-22,8308.0
138 ST-3 AVE,2013-10-23,8379.0
138 ST-3 AVE,2013-10-24,8183.0
138 ST-3 AVE,2013-10-25,8384.0
138 ST-3 AVE,2013-10-26,5537.0
138 ST-3 AVE,2013-10-27,4096.0
138 ST-3 AVE,2013-10-28,7349.0
138 ST-3 AVE,2013-10-29,8214.0
138 ST-3 AVE,2013-10-30,8327.0
138 ST-3 AVE,2013-10-31,8019.0
138 ST-3 AVE,2013-11-01,8315.0
138 ST-3 AVE,2013-11-02,5692.0
138 ST-3 AVE,2013-11-03,4312.0
138 ST-3 AVE,2013-11-04,7305.0
138 ST-3 AVE,2013-11-05,7899.0
138 ST-3 AVE,2013-11-06,8125.0
138 ST-3 AVE,2013-11-07,8244.0
138 ST-3 AVE,2013-11-08,8437.0
138 ST-3 AVE,2013-11-09,7826.0
138 ST-3 AVE,2013-11-10,6776.0
138 ST-3 AVE,2013-11-11,6328.0
138 ST-3 AVE,2013-11-12,7748.0
138 ST-3 AVE,2013-11-13,8622.0
138 ST-3 AVE,2013-11-14,8343.0
138 ST-3 AVE,2013-11-15,8439.0
138 ST-3 AVE,2013-11-16,5984.0
138 ST-3 AVE,2013-11-17,4573.0
138 ST-3 AVE,2013-11-18,7148.0
138 ST-3 AVE,2013-11-19,8371.0
138 ST-3 AVE,2013-11-20,8705.0
138 ST-3 AVE,2013-11-21,8507.0
138 ST-3 AVE,2013-11-22,8512.0
138 ST-3 AVE,2013-11-23,6077.0
138 ST-3 AVE,2013-11-24,4190.0
138 ST-3 AVE,2013-11-25,7009.0
138 ST-3 AVE,2013-11-26,8252.0
138 ST-3 AVE,2013-11-27,8233.0
138 ST-3 AVE,2013-11-28,4440.0
138 ST-3 AVE,2013-11-29,5393.0
138 ST-3 AVE,2013-11-30,4803.0
138 ST-3 AVE,2013-12-01,3941.0
138 ST-3 AVE,2013-12-02,6989.0
138 ST-3 AVE,2013-12-03,8422.0
138 ST-3 AVE,2013-12-04,8680.0
138 ST-3 AVE,2013-12-05,8392.0
138 ST-3 AVE,2013-12-06,8431.0
138 ST-3 AVE,2013-12-07,6019.0
138 ST-3 AVE,2013-12-08,4416.0
138 ST-3 AVE,2013-12-09,6856.0
138 ST-3 AVE,2013-12-10,8251.0
138 ST-3 AVE,2013-12-11,8568.0
138 ST-3 AVE,2013-12-12,8390.0
138 ST-3 AVE,2013-12-13,7960.0
138 ST-3 AVE,2013-12-14,5733.0
138 ST-3 AVE,2013-12-15,3881.0
138 ST-3 AVE,2013-12-16,7007.0
138 ST-3 AVE,2013-12-17,8035.0
138 ST-3 AVE,2013-12-18,8461.0
138 ST-3 AVE,2013-12-19,8194.0
138 ST-3 AVE,2013-12-20,8386.0
138 ST-3 AVE,2013-12-21,6207.0
138 ST-3 AVE,2013-12-22,4409.0
138 ST-3 AVE,2013-12-23,5973.0
138 ST-3 AVE,2013-12-24,6284.0
138 ST-3 AVE,2013-12-25,3512.0
138 ST-3 AVE,2013-12-26,5530.0
138 ST-3 AVE,2013-12-27,6493.0
138 ST-3 AVE,2013-12-28,5103.0
138 ST-3 AVE,2013-12-29,3972.0
138 ST-3 AVE,2013-12-30,5560.0
138 ST-3 AVE,2013-12-31,6250.0
138 ST-GR CONC,2013-01-01,0.0
138 ST-GR CONC,2013-01-02,2165.0
138 ST-GR CONC,2013-01-03,2983.0
138 ST-GR CONC,2013-01-04,3175.0
138 ST-GR CONC,2013-01-05,2259.0
138 ST-GR CONC,2013-01-06,1228.0
138 ST-GR CONC,2013-01-07,2420.0
138 ST-GR CONC,2013-01-08,3279.0
138 ST-GR CONC,2013-01-09,3334.0
138 ST-GR CONC,2013-01-10,3231.0
138 ST-GR CONC,2013-01-11,3412.0
138 ST-GR CONC,2013-01-12,2332.0
138 ST-GR CONC,2013-01-13,1252.0
138 ST-GR CONC,2013-01-14,2411.0
138 ST-GR CONC,2013-01-15,3243.0
138 ST-GR CONC,2013-01-16,3402.0
138 ST-GR CONC,2013-01-17,3271.0
138 ST-GR CONC,2013-01-18,3305.0
138 ST-GR CONC,2013-01-19,2190.0
138 ST-GR CONC,2013-01-20,865.0
138 ST-GR CONC,2013-01-21,1174.0
138 ST-GR CONC,2013-01-22,2625.0
138 ST-GR CONC,2013-01-23,3354.0
138 ST-GR CONC,2013-01-24,2762.0
138 ST-GR CONC,2013-01-25,3001.0
138 ST-GR CONC,2013-01-26,1865.0
138 ST-GR CONC,2013-01-27,769.0
138 ST-GR CONC,2013-01-28,2311.0
138 ST-GR CONC,2013-01-29,3232.0
138 ST-GR CONC,2013-01-30,3353.0
138 ST-GR CONC,2013-01-31,3173.0
138 ST-GR CONC,2013-02-01,3375.0
138 ST-GR CONC,2013-02-02,2098.0
138 ST-GR CONC,2013-02-03,812.0
138 ST-GR CONC,2013-02-04,2197.0
138 ST-GR CONC,2013-02-05,3188.0
138 ST-GR CONC,2013-02-06,3385.0
138 ST-GR CONC,2013-02-07,3263.0
